"calf_id","breed","heifer_calf","birth_bw","study","cow_id","dam","dam_present","position","other_calves","termination_reason","event_length_s","behavior","calf_age","min_to_next_SB","allosuckling","twin","allogrooming"
2720,"SH",1,34,"calf-driven",2347,1,1,"-",0,"Cow kicks out/disrupts bout",45,"close_to_udder",6,"128","-","no","-"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",914,"suckling_bout",6,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",783,"suckling_bout",6,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2334,0,1,"R",1,"Calf walks/moves away",797,"suckling_bout",6,"-","1","no","0"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Cow kicks out/disrupts bout",79,"suckling_bout",9,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2363,0,1,"B",1,"Calf walks/moves away",1013,"suckling_bout",9,"-","1","no","0"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Other",1341,"suckling_bout",9,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"B",0,"Calf walks/moves away",186,"suckling_bout",9,"-","0","no","0"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",1077,"suckling_bout",9,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2198,0,1,"-",0,"Calf walks/moves away",75,"close_to_udder",9,"87","-","no","-"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Cow kicks out/disrupts bout",719,"suckling_bout",9,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",756,"suckling_bout",12,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"B",0,"Cow walks/moves away",1143,"suckling_bout",12,"-","0","no","1"
2720,"SH",1,34,"calf-driven",2347,1,1,"-",0,"Calf walks/moves away",116,"close_to_udder",12,"362","-","no","-"
2720,"SH",1,34,"calf-driven",2347,1,1,"-",0,"Calf walks/moves away",16,"close_to_udder",12,"136","-","no","-"
2720,"SH",1,34,"calf-driven",803,0,1,"-",0,"Calf walks/moves away",22,"close_to_udder",12,"125","-","no","-"
2720,"SH",1,34,"calf-driven",2347,1,1,"-",0,"Calf walks/moves away",24,"close_to_udder",12,"110","-","no","-"
2720,"SH",1,34,"calf-driven",2347,1,1,"R",0,"Calf walks/moves away",968,"suckling_bout",12,"-","0","no","1"
2721,"SR",1,41.5,"calf-driven",928,1,1,"R",0,"Calf walks/moves away",418,"suckling_bout",3,"-","0","no","1"
2721,"SR",1,41.5,"calf-driven",2045,0,0,"-",0,"Calf walks/moves away",22,"close_to_udder",3,"237","-","no","-"
2721,"SR",1,41.5,"calf-driven",2045,0,1,"B",0,"Cow walks/moves away",236,"suckling_bout",3,"-","1","no","0"
2721,"SR",1,41.5,"calf-driven",928,1,1,"R",0,"Calf walks/moves away",296,"suckling_bout",3,"-","0","no","0"
2721,"SR",1,41.5,"calf-driven",928,1,1,"-",0,"Calf walks/moves away",52,"close_to_udder",3,"292","-","no","-"
2721,"SR",1,41.5,"calf-driven",928,1,1,"R",0,"Calf walks/moves away",372,"suckling_bout",3,"-","0","no","0"
2721,"SR",1,41.5,"calf-driven",2198,0,1,"-",0,"Calf walks/moves away",37,"close_to_udder",3,"7","-","no","-"
2721,"SR",1,41.5,"calf-driven",2183,0,1,"-",0,"Cow kicks out/disrupts bout",50,"close_to_udder",3,"4","-","no","-"
2721,"SR",1,41.5,"calf-driven",928,1,1,"R",0,"Calf walks/moves away",450,"suckling_bout",3,"-","0","no","0"
2721,"SR",1,41.5,"calf-driven",928,1,1,"R",0,"Calf walks/moves away",644,"suckling_bout",6,"-","0","no","1"
2721,"SR",1,41.5,"calf-driven",928,1,1,"-",0,"Calf walks/moves away",17,"close_to_udder",6,"8","-","no","-"
2721,"SR",1,41.5,"calf-driven",806,0,1,"-",1,"Other",214,"close_to_udder",6,"2","-","no","-"
2721,"SR",1,41.5,"calf-driven",928,1,1,"R",0,"Calf walks/moves away",504,"suckling_bout",6,"-","0","no","0"
2721,"SR",1,41.5,"calf-driven",2045,0,1,"B",0,"Calf walks/moves away",761,"suckling_bout",6,"-","1","no","0"
2721,"SR",1,41.5,"calf-driven",928,1,1,"R",0,"Calf walks/moves away",426,"suckling_bout",9,"-","0","no","0"
2721,"SR",1,41.5,"calf-driven",2334,0,1,"B",1,"Cow walks/moves away",525,"suckling_bout",9,"-","1","no","0"
2721,"SR",1,41.5,"calf-driven",2334,0,1,"-",0,"Cow walks/moves away",20,"close_to_udder",9,"349","-","no","-"
2721,"SR",1,41.5,"calf-driven",803,0,1,"-",1,"Calf walks/moves away",89,"close_to_udder",9,"3","-","no","-"
2721,"SR",1,41.5,"calf-driven",2334,0,1,"-",0,"Cow walks/moves away",57,"close_to_udder",9,"2","-","no","-"
2721,"SR",1,41.5,"calf-driven",2045,0,1,"-",0,"Cow walks/moves away",70,"close_to_udder",9,"0","-","no","-"
2721,"SR",1,41.5,"calf-driven",2347,0,1,"S",0,"Cow walks/moves away",734,"suckling_bout",9,"-","1","no","0"
2721,"SR",1,41.5,"calf-driven",2045,0,1,"S",1,"Cow walks/moves away",905,"suckling_bout",9,"-","1","no","0"
2721,"SR",1,41.5,"calf-driven",2334,0,1,"B",1,"Calf walks/moves away",1678,"suckling_bout",12,"-","1","no","0"
2721,"SR",1,41.5,"calf-driven",928,1,1,"-",0,"Calf walks/moves away",23,"close_to_udder",12,"143","-","no","-"
2721,"SR",1,41.5,"calf-driven",2346,0,1,"S",1,"Calf walks/moves away",229,"suckling_bout",12,"-","1","no","0"
2721,"SR",1,41.5,"calf-driven",2210,0,1,"B",1,"Calf walks/moves away",590,"suckling_bout",12,"-","1","no","0"
2721,"SR",1,41.5,"calf-driven",2045,0,1,"-",0,"Cow walks/moves away",72,"close_to_udder",12,"177","-","no","-"
2721,"SR",1,41.5,"calf-driven",2347,0,1,"B",1,"Cow walks/moves away",179,"suckling_bout",12,"-","1","no","0"
2721,"SR",1,41.5,"calf-driven",2334,0,1,"-",1,"Cow walks/moves away",60,"close_to_udder",12,"8","-","no","-"
2721,"SR",1,41.5,"calf-driven",2357,0,1,"B",1,"Cow walks/moves away",711,"suckling_bout",12,"-","1","no","0"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",488,"suckling_bout",3,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"-",0,"Calf walks/moves away",48,"close_to_udder",3,"2","-","no","-"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",244,"suckling_bout",3,"-","0","no","0"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",632,"suckling_bout",3,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"-",0,"Calf walks/moves away",86,"close_to_udder",3,"207","-","no","-"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"S",0,"Calf walks/moves away",325,"suckling_bout",3,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"B",0,"Calf walks/moves away",379,"suckling_bout",3,"-","0","no","0"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"S",0,"Calf walks/moves away",397,"suckling_bout",3,"-","0","no","0"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"S",0,"Calf walks/moves away",145,"suckling_bout",3,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",377,"suckling_bout",3,"-","0","no","0"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",288,"suckling_bout",6,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"S",0,"Cow walks/moves away",813,"suckling_bout",6,"-","0","no","0"
2722,"SR",1,43.5,"calf-driven",2183,0,1,"-",1,"Cow kicks out/disrupts bout",61,"close_to_udder",6,"250","-","no","-"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",424,"suckling_bout",6,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"-",0,"Cow walks/moves away",162,"close_to_udder",6,"189","-","no","-"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Other",264,"suckling_bout",6,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",1025,"suckling_bout",6,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2019,0,1,"-",1,"Cow kicks out/disrupts bout",58,"close_to_udder",6,"-","-","no","-"
2722,"SR",1,43.5,"calf-driven",2019,0,1,"-",0,"Cow kicks out/disrupts bout",120,"close_to_udder",6,"-","-","no","-"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"S",0,"Calf walks/moves away",428,"suckling_bout",9,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"S",0,"Calf walks/moves away",333,"suckling_bout",9,"-","0","no","0"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",522,"suckling_bout",9,"-","0","no","0"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",421,"suckling_bout",9,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",804,"suckling_bout",9,"-","0","no","0"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"-",0,"Calf walks/moves away",26,"close_to_udder",9,"-","-","no","-"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"B",0,"Cow walks/moves away",681,"suckling_bout",12,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"-",0,"Calf walks/moves away",112,"close_to_udder",12,"11","-","no","-"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",476,"suckling_bout",12,"-","0","no","0"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"R",0,"Calf walks/moves away",872,"suckling_bout",12,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"-",0,"Calf walks/moves away",142,"close_to_udder",12,"5","-","no","-"
2722,"SR",1,43.5,"calf-driven",2045,1,1,"S",0,"Calf walks/moves away",876,"suckling_bout",12,"-","0","no","1"
2722,"SR",1,43.5,"calf-driven",2183,0,1,"-",0,"Calf walks/moves away",18,"close_to_udder",12,"-","-","no","-"
2725,"SR",1,34,"calf-driven",2341,0,1,"R",0,"Other",357,"suckling_bout",3,"-","1","no","0"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",448,"suckling_bout",3,"-","0","no","0"
2725,"SR",1,34,"calf-driven",2357,1,1,"-",0,"Other",31,"close_to_udder",3,"263","-","no","-"
2725,"SR",1,34,"calf-driven",2357,1,1,"-",0,"Calf walks/moves away",38,"close_to_udder",3,"25","-","no","-"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",634,"suckling_bout",3,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",493,"suckling_bout",3,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",650,"suckling_bout",3,"-","0","no","0"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",1117,"suckling_bout",6,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",759,"suckling_bout",6,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",960,"suckling_bout",6,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",499,"suckling_bout",9,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2357,1,1,"-",0,"Calf walks/moves away",22,"close_to_udder",9,"295","-","no","-"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",959,"suckling_bout",9,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2346,0,1,"R",0,"Other",307,"suckling_bout",9,"-","1","no","0"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",482,"suckling_bout",9,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",503,"suckling_bout",9,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2357,1,1,"R",0,"Calf walks/moves away",907,"suckling_bout",12,"-","0","no","0"
2725,"SR",1,34,"calf-driven",2357,1,1,"B",0,"Calf walks/moves away",607,"suckling_bout",12,"-","0","no","1"
2725,"SR",1,34,"calf-driven",2334,0,1,"-",0,"Cow walks/moves away",50,"close_to_udder",12,"11","-","no","-"
2725,"SR",1,34,"calf-driven",2357,1,1,"B",0,"Other",396,"suckling_bout",12,"-","0","no","0"
2726,"SR",1,47,"calf-driven",2198,1,1,"-",0,"Calf walks/moves away",186,"close_to_udder",3,"3","-","no","-"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Other",555,"suckling_bout",3,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Cow walks/moves away",564,"suckling_bout",3,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Cow walks/moves away",590,"suckling_bout",3,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"S",0,"Calf walks/moves away",482,"suckling_bout",3,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"-",0,"Calf walks/moves away",16,"close_to_udder",3,"31","-","no","-"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Calf walks/moves away",446,"suckling_bout",3,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Calf walks/moves away",980,"suckling_bout",6,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Calf walks/moves away",467,"suckling_bout",6,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Calf walks/moves away",562,"suckling_bout",6,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"S",0,"Calf walks/moves away",445,"suckling_bout",6,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"-",0,"Calf walks/moves away",51,"close_to_udder",6,"748","-","no","-"
2726,"SR",1,47,"calf-driven",2198,1,1,"S",0,"Calf walks/moves away",1204,"close_to_udder",6,"725","-","no","-"
2726,"SR",1,47,"calf-driven",2198,1,1,"-",0,"Calf walks/moves away",61,"close_to_udder",6,"720","-","no","-"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Cow kicks out/disrupts bout",1047,"suckling_bout",9,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Calf walks/moves away",588,"suckling_bout",9,"-","0","no","0"
2726,"SR",1,47,"calf-driven",2198,1,1,"-",0,"Cow kicks out/disrupts bout",26,"close_to_udder",9,"-","-","no","-"
2726,"SR",1,47,"calf-driven",2198,1,1,"-",0,"Calf walks/moves away",485,"close_to_udder",9,"-","-","no","-"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Calf walks/moves away",1033,"suckling_bout",12,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"-",0,"Cow walks/moves away",78,"close_to_udder",12,"11","-","no","-"
2726,"SR",1,47,"calf-driven",2198,1,1,"R",0,"Calf walks/moves away",617,"suckling_bout",12,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"S",0,"Calf walks/moves away",1296,"suckling_bout",12,"-","0","no","1"
2726,"SR",1,47,"calf-driven",2198,1,1,"-",0,"Calf walks/moves away",61,"close_to_udder",12,"-","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Cow kicks out/disrupts bout",594,"suckling_bout",3,"-","0","no","0"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",408,"suckling_bout",3,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Cow kicks out/disrupts bout",705,"suckling_bout",3,"-","0","no","0"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",489,"suckling_bout",3,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",386,"suckling_bout",3,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",555,"suckling_bout",6,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",494,"suckling_bout",6,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"-",0,"Calf walks/moves away",124,"close_to_udder",6,"306","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",464,"suckling_bout",6,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",507,"suckling_bout",6,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",1191,"suckling_bout",9,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",587,"suckling_bout",9,"-","0","no","0"
2728,"SR",1,29.5,"calf-driven",806,0,1,"-",0,"Cow walks/moves away",34,"close_to_udder",9,"266","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",757,"suckling_bout",9,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",527,"suckling_bout",9,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Cow kicks out/disrupts bout",357,"suckling_bout",9,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"-",0,"Cow kicks out/disrupts bout",17,"close_to_udder",9,"-","-","no","-"
2728,"SR",1,29.5,"calf-driven",805,0,1,"-",0,"Cow walks/moves away",120,"close_to_udder",12,"9","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",633,"suckling_bout",12,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"-",0,"Calf walks/moves away",168,"close_to_udder",12,"200","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"-",0,"Calf walks/moves away",41,"close_to_udder",12,"198","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"-",0,"Calf walks/moves away",26,"close_to_udder",12,"196","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"-",0,"Calf walks/moves away",220,"close_to_udder",12,"190","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"-",0,"Calf walks/moves away",24,"close_to_udder",12,"184","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",827,"suckling_bout",12,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",803,0,1,"-",1,"Cow walks/moves away",41,"close_to_udder",12,"464","-","no","-"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",761,"suckling_bout",12,"-","0","no","1"
2728,"SR",1,29.5,"calf-driven",2363,1,1,"R",0,"Calf walks/moves away",662,"suckling_bout",12,"-","0","no","0"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"-",0,"Cow walks/moves away",18,"close_to_udder",6,"302","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"-",0,"Calf walks/moves away",93,"close_to_udder",6,"292","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"-",0,"Calf walks/moves away",28,"close_to_udder",6,"286","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"-",0,"Calf walks/moves away",181,"close_to_udder",6,"103","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"R",0,"Calf walks/moves away",388,"suckling_bout",6,"-","0","no","0"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"-",0,"Calf walks/moves away",25,"close_to_udder",6,"583","-","no","-"
2730,"SR",1,43.5,"calf-driven",2346,0,1,"-",1,"Calf walks/moves away",60,"close_to_udder",6,"14","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"R",0,"Calf walks/moves away",986,"suckling_bout",6,"-","0","no","0"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"B",0,"Cow kicks out/disrupts bout",795,"suckling_bout",9,"-","0","no","0"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"R",0,"Calf walks/moves away",939,"suckling_bout",9,"-","0","no","1"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"R",0,"Calf walks/moves away",831,"suckling_bout",9,"-","0","no","1"
2730,"SR",1,43.5,"calf-driven",2361,0,1,"-",0,"Cow kicks out/disrupts bout",38,"close_to_udder",9,"-","-","no","-"
2730,"SR",1,43.5,"calf-driven",2341,0,1,"-",0,"Cow walks/moves away",29,"close_to_udder",9,"-","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"-",0,"Cow kicks out/disrupts bout",342,"close_to_udder",9,"-","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"-",0,"Cow walks/moves away",125,"close_to_udder",9,"-","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"R",0,"Cow walks/moves away",613,"suckling_bout",12,"-","0","no","1"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"R",0,"Other",811,"suckling_bout",12,"-","0","no","1"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"-",0,"Calf walks/moves away",88,"close_to_udder",12,"348","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"-",0,"Calf walks/moves away",59,"close_to_udder",12,"3","-","no","-"
2730,"SR",1,43.5,"calf-driven",2210,1,1,"R",0,"Cow walks/moves away",757,"suckling_bout",12,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"-",0,"Calf walks/moves away",17,"close_to_udder",3,"1","-","no","-"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",343,"suckling_bout",3,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",475,"suckling_bout",3,"-","0","no","1"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",401,"suckling_bout",3,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"-",0,"Calf walks/moves away",21,"close_to_udder",3,"317","-","no","-"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",404,"suckling_bout",3,"-","0","no","1"
2731,"SR",1,30,"calf-driven",825,1,1,"-",0,"Cow kicks out/disrupts bout",86,"close_to_udder",3,"271","-","no","-"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",431,"suckling_bout",3,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",413,"suckling_bout",3,"-","0","no","1"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",630,"suckling_bout",6,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",439,"suckling_bout",6,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"-",0,"Calf walks/moves away",17,"close_to_udder",6,"2","-","no","-"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",605,"suckling_bout",6,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",597,"suckling_bout",6,"-","0","no","1"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",587,"suckling_bout",9,"-","0","no","1"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",399,"suckling_bout",9,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",580,"suckling_bout",9,"-","0","no","1"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Cow walks/moves away",950,"suckling_bout",12,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",605,"suckling_bout",12,"-","0","no","0"
2731,"SR",1,30,"calf-driven",825,1,1,"-",0,"Calf walks/moves away",62,"close_to_udder",12,"339","-","no","-"
2731,"SR",1,30,"calf-driven",825,1,1,"-",0,"Calf walks/moves away",27,"close_to_udder",12,"323","-","no","-"
2731,"SR",1,30,"calf-driven",825,1,1,"R",0,"Calf walks/moves away",597,"suckling_bout",12,"-","0","no","1"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",285,"suckling_bout",3,"-","0","no","1"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",281,"suckling_bout",3,"-","0","no","1"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",401,"suckling_bout",3,"-","0","no","1"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"-",0,"Calf walks/moves away",69,"close_to_udder",3,"344","-","no","-"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"-",0,"Calf walks/moves away",69,"close_to_udder",3,"306","-","no","-"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Cow walks/moves away",256,"suckling_bout",3,"-","0","no","0"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"-",0,"Calf walks/moves away",291,"close_to_udder",3,"193","-","no","-"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",309,"suckling_bout",3,"-","0","no","1"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",500,"suckling_bout",6,"-","0","no","1"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",630,"suckling_bout",6,"-","0","no","1"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",655,"suckling_bout",6,"-","0","no","1"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",278,"suckling_bout",6,"-","0","no","0"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",678,"suckling_bout",9,"-","0","no","0"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",582,"suckling_bout",9,"-","0","no","0"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",590,"suckling_bout",9,"-","0","no","1"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",406,"suckling_bout",9,"-","0","no","0"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"-",0,"Calf walks/moves away",22,"close_to_udder",9,"276","-","no","-"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",487,"suckling_bout",9,"-","0","no","0"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",742,"suckling_bout",12,"-","0","no","0"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",729,"suckling_bout",12,"-","0","no","0"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",529,"suckling_bout",12,"-","0","no","0"
2733,"SH",1,42.5,"calf-driven",2362,1,1,"R",0,"Calf walks/moves away",701,"suckling_bout",12,"-","0","no","1"
2734,"SR",1,30.5,"calf-driven",2346,1,1,"R",0,"Calf walks/moves away",290,"suckling_bout",3,"-","0","no","0"
